A,B,C,D,E,Time
1,98.96,318,659.8,60.4,2020-01-25 02:19:41
1,98.84,320,659.8,60.4,2020-01-25 02:19:45
1,98.8,320,659.8,60.4,2020-01-25 02:19:50
1,98.88,319,659.8,60.2,2020-01-25 02:19:54
1,98.96,320,659.8,61,2020-01-25 02:19:58
1,98.76,320,659.8,60.7,2020-01-25 02:20:02
1,98.8,320,659.8,60.2,2020-01-25 02:20:07
1,98.68,313,659.8,61.5,2020-01-25 02:20:11
1,98.88,318,659.8,61.5,2020-01-25 02:20:15
1,98.96,325,659.8,61.7,2020-01-25 02:20:19
1,98.92,323,659.8,64.1,2020-01-25 02:20:24
1,98.88,318,659.8,62.6,2020-01-25 02:20:28
1,98.92,333,659.8,60.1,2020-01-25 02:20:32
0,98.96,315,659.8,60.1,2020-01-25 02:20:36
0,99.04,315,659.8,60.9,2020-01-25 02:20:40
1,98.96,320,659.8,60.9,2020-01-25 02:20:45
0,98.96,320,659.8,61.8,2020-01-25 02:20:49
0,99.04,320,659.8,60.7,2020-01-25 02:20:53
0,98.44,320,659.8,61,2020-01-25 02:20:57
1,98.48,320,659.8,60.9,2020-01-25 02:21:02
1,98.48,313,659.8,61.8,2020-01-25 02:21:06
1,98.6,319,659.8,60.2,2020-01-25 02:21:10
0,98.52,317,659.8,61.8,2020-01-25 02:21:14
0,99,313,659.8,60.9,2020-01-25 02:21:18
1,99.04,320,659.8,61.8,2020-01-25 02:21:23
1,99.16,319,659.8,60.9,2020-01-25 02:21:27
1,99.16,315,659.8,61.5,2020-01-25 02:21:31
0,99.24,315,659.8,62.1,2020-01-25 02:21:35
0,99.04,318,659.8,61.8,2020-01-25 02:21:40
1,99.12,320,659.8,62.5,2020-01-25 02:21:45
1,98.56,320,659.8,60.9,2020-01-25 02:21:49
0,98.48,319,659.8,61.3,2020-01-25 02:21:53
0,98.56,320,659.8,62,2020-01-25 02:21:58
0,98.52,319,659.8,63.6,2020-01-25 02:22:02
0,98.52,315,659.8,61.3,2020-01-25 02:22:06
1,98.64,320,659.8,62.5,2020-01-25 02:22:10
0,98.72,315,659.8,60.2,2020-01-25 02:22:15
0,98.52,317,659.8,61,2020-01-25 02:22:19
0,98.48,315,659.8,61.3,2020-01-25 02:22:23
0,98.52,312,659.8,61.8,2020-01-25 02:22:27
1,98.56,320,659.8,61,2020-01-25 02:22:31
0,98.56,320,659.8,61.3,2020-01-25 02:22:36
0,99.08,320,659.8,61.2,2020-01-25 02:22:40
1,99,319,659.8,61,2020-01-25 02:22:44
1,99.16,315,659.8,61.5,2020-01-25 02:22:48
0,98.96,318,659.8,61.8,2020-01-25 02:22:52
0,99,322,659.8,61.2,2020-01-25 02:22:57
1,99.04,320,659.8,60.7,2020-01-25 02:23:01
1,99.2,319,659.8,61,2020-01-25 02:23:05
0,98.68,313,659.8,60.2,2020-01-25 02:23:11
1,98.6,320,659.8,61.7,2020-01-25 02:23:16
0,98.56,314,659.8,60.9,2020-01-25 02:23:21
1,98.32,319,659.8,60.7,2020-01-25 02:23:25
0,98.4,317,659.8,61.8,2020-01-25 02:23:29
0,98.6,318,659.8,61.2,2020-01-25 02:23:33
1,98.44,318,659.8,64.2,2020-01-25 02:23:37
0,98.32,323,659.8,61.8,2020-01-25 02:23:42
0,98.24,319,659.8,64.6,2020-01-25 02:23:46
1,98.72,318,659.8,60.9,2020-01-25 02:23:50
1,98.8,317,659.8,60.4,2020-01-25 02:23:54
1,98.96,318,659.8,61.8,2020-01-25 02:23:58
1,99.2,319,659.8,60.4,2020-01-25 02:24:03
1,99.24,320,659.8,61.7,2020-01-25 02:24:07
0,99.4,315,659.8,61,2020-01-25 02:24:11
1,99.28,320,659.8,58.3,2020-01-25 02:24:16
1,99.36,314,659.8,61.7,2020-01-25 02:24:20
1,99.32,313,659.8,61.5,2020-01-25 02:24:24
1,99.48,317,659.8,61.8,2020-01-25 02:24:31
0,99.16,320,659.8,61,2020-01-25 02:24:36
0,99.12,317,659.8,61,2020-01-25 02:24:40
1,98.96,325,659.8,60.9,2020-01-25 02:24:45
1,98.88,319,659.8,61,2020-01-25 02:24:52
1,99.2,315,659.8,64.4,2020-01-25 02:24:57
1,99.32,319,659.8,60.2,2020-01-25 02:25:01
1,99.52,319,659.8,60.4,2020-01-25 02:25:06
1,99.44,316,659.8,60.4,2020-01-25 02:25:11
1,99.4,320,659.8,61.7,2020-01-25 02:25:23
1,99.44,318,659.8,60.4,2020-01-25 02:25:28
1,98.96,318,659.8,59.7,2020-01-25 02:25:32
1,98.92,318,659.8,63.4,2020-01-25 02:25:36
1,98.88,315,659.8,61.3,2020-01-25 02:25:45
0,98.92,336,659.8,61.3,2020-01-25 02:25:51
0,98.96,320,659.8,61.8,2020-01-25 02:25:58
0,99.16,319,659.8,61.3,2020-01-25 02:26:05
1,98.92,320,659.8,61.2,2020-01-25 02:26:10
1,98.36,318,659.8,61.2,2020-01-25 02:26:15
1,98.32,317,659.8,61.2,2020-01-25 02:26:19
0,98.32,313,659.8,61.5,2020-01-25 02:26:23
0,98.16,318,659.8,60.9,2020-01-25 02:26:27
1,98.4,320,659.8,62.3,2020-01-25 02:26:31
1,98.48,308,659.8,60.7,2020-01-25 02:26:36
1,98.64,326,659.8,60.4,2020-01-25 02:26:40
1,98.72,307,659.8,60.4,2020-01-25 02:26:44
1,98.76,313,659.8,61.8,2020-01-25 02:26:48
1,98.8,320,659.8,60.7,2020-01-25 02:26:53
1,98.96,315,659.8,61.8,2020-01-25 02:26:57
1,98.92,317,659.8,61,2020-01-25 02:27:02
1,98.72,318,659.8,62,2020-01-25 02:27:06
1,98.76,316,659.8,61.8,2020-01-25 02:27:10
1,98.76,317,659.8,61.8,2020-01-25 02:27:15
1,98.52,316,659.8,61.8,2020-01-25 02:27:19
0,98.16,310,659.8,61.5,2020-01-25 02:27:26
1,98.16,320,659.8,62,2020-01-25 02:27:30
1,98.32,320,659.8,59.9,2020-01-25 02:27:36
1,98.6,317,659.8,61.8,2020-01-25 02:27:40
1,98.52,321,659.8,59.2,2020-01-25 02:27:45
0,98.56,320,659.8,61.8,2020-01-25 02:27:49
0,98.72,318,659.8,61.2,2020-01-25 02:27:53
1,98.68,315,659.8,60.4,2020-01-25 02:27:57
1,98.6,315,659.8,61,2020-01-25 02:28:02
1,98.64,317,659.8,63,2020-01-25 02:28:06
0,98.56,323,659.8,61.8,2020-01-25 02:28:10
1,98.4,320,659.8,60.4,2020-01-25 02:28:16
1,98.4,316,659.8,61,2020-01-25 02:28:20
1,98.36,315,659.8,60.9,2020-01-25 02:28:25
1,98.52,316,659.8,61.8,2020-01-25 02:28:29
1,98.52,314,659.8,60.5,2020-01-25 02:28:34
0,98.6,323,659.8,61.2,2020-01-25 02:28:38
0,98.56,321,659.8,60.9,2020-01-25 02:28:42
0,98.52,318,659.8,62.3,2020-01-25 02:28:46
0,98.68,319,659.8,62.6,2020-01-25 02:28:52
1,98.52,317,659.8,61.8,2020-01-25 02:28:57
1,98.72,318,659.8,59.7,2020-01-25 02:29:01
1,98.6,316,659.8,60.1,2020-01-25 02:29:06
1,98.52,315,659.8,62,2020-01-25 02:29:11
1,98.32,318,659.8,61,2020-01-25 02:29:15
0,98.4,317,659.8,63.6,2020-01-25 02:29:19
0,98.44,316,659.8,61.8,2020-01-25 02:29:23
1,98.44,314,659.8,60.9,2020-01-25 02:29:28
1,98.36,320,659.8,61.8,2020-01-25 02:29:32
0,98.52,317,659.8,60.2,2020-01-25 02:29:36
0,98.52,320,659.8,61.8,2020-01-25 02:29:40
0,98.48,320,659.8,61,2020-01-25 02:29:44
0,98.4,320,659.8,60.4,2020-01-25 02:29:49
0,98.44,320,659.8,61.2,2020-01-25 02:29:53
0,98.36,317,659.8,61.8,2020-01-25 02:29:57
0,98.16,320,659.8,61.8,2020-01-25 02:30:01
0,98.28,325,659.8,61.7,2020-01-25 02:30:05
0,98.16,320,659.8,60.9,2020-01-25 02:30:10
0,98.28,317,659.8,61.2,2020-01-25 02:30:14
0,98.2,314,659.8,62,2020-01-25 02:30:18
0,98.24,320,659.8,62.5,2020-01-25 02:30:22
0,98.08,316,659.8,60.5,2020-01-25 02:30:26
0,98.16,317,659.8,60.4,2020-01-25 02:30:31
0,98.16,317,659.8,61.8,2020-01-25 02:30:35
0,98.2,320,659.8,61.5,2020-01-25 02:30:39
0,98.16,320,659.8,61.8,2020-01-25 02:30:43
0,98.32,320,659.8,61.8,2020-01-25 02:30:48
0,98.36,320,659.8,61,2020-01-25 02:30:52
0,98.36,315,659.8,60.7,2020-01-25 02:30:56
0,98.28,317,659.8,61.3,2020-01-25 02:31:00
0,98.12,325,659.8,60.4,2020-01-25 02:31:05
0,98.2,311,659.8,61.8,2020-01-25 02:31:09
0,98.2,316,659.8,59.9,2020-01-25 02:31:13
0,98.28,320,659.8,61.8,2020-01-25 02:31:17
1,97.96,318,659.8,62.3,2020-01-25 02:31:21
0,98.28,304,659.8,60.4,2020-01-25 02:31:26
0,98.28,325,659.8,60.2,2020-01-25 02:31:30
0,98.36,320,659.8,61.7,2020-01-25 02:31:34
0,98.24,320,659.8,61.8,2020-01-25 02:31:38
0,98.28,319,659.8,59.9,2020-01-25 02:31:43
0,98.24,321,659.8,60.4,2020-01-25 02:31:47
1,98.2,320,659.8,60.2,2020-01-25 02:31:51
0,98.12,318,659.8,61.3,2020-01-25 02:31:55
0,98.08,316,659.8,60.1,2020-01-25 02:31:59
0,98.04,322,659.8,61.3,2020-01-25 02:32:04
0,98.16,320,659.8,61,2020-01-25 02:32:08
0,98.32,323,659.8,60.4,2020-01-25 02:32:12
0,97.96,319,659.8,62.1,2020-01-25 02:32:16
0,97.92,318,659.8,60.7,2020-01-25 02:32:21
0,98.04,319,659.8,63,2020-01-25 02:32:25
0,97.92,317,659.8,60.4,2020-01-25 02:32:29
0,97.96,311,659.8,60.9,2020-01-25 02:32:33
0,98.08,318,659.8,62.1,2020-01-25 02:32:38
0,97.96,315,659.8,60.4,2020-01-25 02:32:42
0,97.92,323,659.8,54.1,2020-01-25 02:32:46
0,97.96,320,659.8,60.7,2020-01-25 02:32:51
0,97.92,320,659.8,61.8,2020-01-25 02:32:55
0,98.2,321,659.8,60.4,2020-01-25 02:32:59
0,98.28,321,659.8,61.7,2020-01-25 02:33:04
0,98.2,319,659.8,60.1,2020-01-25 02:33:08
0,98.4,320,659.8,60.5,2020-01-25 02:33:12
0,98.52,320,659.8,59.2,2020-01-25 02:33:16
0,98.48,320,659.8,60.1,2020-01-25 02:33:21
0,98.36,315,659.8,62.5,2020-01-25 02:33:25
0,98.36,317,659.8,60.5,2020-01-25 02:33:30
0,98,319,659.8,60.7,2020-01-25 02:33:34
0,98.16,326,659.8,60.2,2020-01-25 02:33:38
0,98.04,309,659.8,61,2020-01-25 02:33:42
0,97.96,320,659.8,60.2,2020-01-25 02:33:46
0,97.96,318,659.8,61.7,2020-01-25 02:33:51
0,97.92,324,659.8,61.8,2020-01-25 02:33:55
0,98.16,318,659.8,61.8,2020-01-25 02:33:59
0,98.16,319,659.8,60.1,2020-01-25 02:34:03
0,98.24,315,659.8,61.2,2020-01-25 02:34:08
0,98.08,317,659.8,60.1,2020-01-25 02:34:12
0,97.96,326,659.8,61.8,2020-01-25 02:34:16
0,97.92,318,659.8,61.8,2020-01-25 02:34:20
0,97.96,315,659.8,60.9,2020-01-25 02:34:25
0,97.8,314,659.8,60.7,2020-01-25 02:34:29
0,97.84,318,659.8,59.7,2020-01-25 02:34:33
0,97.88,320,659.8,60.1,2020-01-25 02:34:37
0,97.92,311,659.8,60.7,2020-01-25 02:34:42
0,97.92,320,659.8,60.7,2020-01-25 02:34:46
0,97.92,318,659.8,61.2,2020-01-25 02:34:50
0,98,318,659.8,60.2,2020-01-25 02:34:54
0,98.08,318,659.8,63.4,2020-01-25 02:34:59
0,98.08,318,659.8,61.8,2020-01-25 02:35:03
0,98.08,320,659.8,60.1,2020-01-25 02:35:07
0,97.8,320,659.8,61.3,2020-01-25 02:35:12
1,98.12,318,659.8,61.3,2020-01-25 02:35:16
0,98.24,320,659.8,60.4,2020-01-25 02:35:20
0,98.28,325,659.8,60.9,2020-01-25 02:35:24
0,98.16,320,659.8,59.7,2020-01-25 02:35:29
0,98.24,318,659.8,61,2020-01-25 02:35:33
0,97.96,320,659.8,61.7,2020-01-25 02:35:37
0,98.2,317,659.8,61.5,2020-01-25 02:35:42
0,98.2,320,659.8,61.8,2020-01-25 02:35:46
0,98.2,319,659.8,60.7,2020-01-25 02:35:50
0,98.2,321,659.8,61.3,2020-01-25 02:35:54
0,98.28,311,659.8,60.7,2020-01-25 02:35:58
0,98.32,320,659.8,59.1,2020-01-25 02:36:03
0,98.16,318,659.8,60.2,2020-01-25 02:36:07
0,98.12,320,659.8,61,2020-01-25 02:36:11
0,98.28,319,659.8,61.2,2020-01-25 02:36:15
0,98.32,320,659.8,58.6,2020-01-25 02:36:19
0,98.04,324,659.8,60.2,2020-01-25 02:36:24
0,97.96,320,659.8,60.4,2020-01-25 02:36:28
0,97.96,317,659.8,59.6,2020-01-25 02:36:32
0,97.92,318,659.8,57.6,2020-01-25 02:36:36
0,97.96,316,659.8,60.4,2020-01-25 02:36:40
0,97.96,319,659.8,60.2,2020-01-25 02:36:45
0,98,320,659.8,60.1,2020-01-25 02:36:49
0,97.92,320,659.8,61,2020-01-25 02:36:53
0,97.92,320,659.8,60.4,2020-01-25 02:36:57
0,97.88,317,659.8,61.5,2020-01-25 02:37:02
0,98,319,659.8,60.2,2020-01-25 02:37:06
0,98,319,659.8,60.4,2020-01-25 02:37:10
0,98.12,318,659.8,61.8,2020-01-25 02:37:14
0,98.12,320,659.8,61.7,2020-01-25 02:37:18
0,98.04,327,659.8,59.6,2020-01-25 02:37:23
0,98,318,659.8,59.6,2020-01-25 02:37:27
0,98,325,659.8,61.8,2020-01-25 02:37:31
0,98.04,321,659.8,61,2020-01-25 02:37:35
0,98,318,659.8,60.2,2020-01-25 02:37:40
0,98.08,317,659.8,59.7,2020-01-25 02:37:44
0,99.04,310,659.8,59.9,2020-01-25 02:37:48
0,99.04,313,659.8,60.4,2020-01-25 02:37:52
0,99.12,320,659.8,61.5,2020-01-25 02:37:56
0,99.12,319,659.8,61.8,2020-01-25 02:38:01
0,98.8,315,659.8,62.1,2020-01-25 02:38:05
0,98.8,317,659.8,59.9,2020-01-25 02:38:09
0,98.76,316,659.8,60.7,2020-01-25 02:38:13
0,98.6,322,659.8,60.9,2020-01-25 02:38:18
0,98.52,323,659.8,60.1,2020-01-25 02:38:22
0,98.64,322,659.8,59.7,2020-01-25 02:38:26
0,98.48,313,659.8,59.7,2020-01-25 02:38:30
0,98.32,320,659.8,59.9,2020-01-25 02:38:34
0,97.68,320,659.8,59.7,2020-01-25 02:38:39
0,98.04,320,659.8,60.7,2020-01-25 02:38:43
0,97.68,320,659.8,60.1,2020-01-25 02:38:47
0,97.8,320,659.8,59.6,2020-01-25 02:38:51
0,98.24,318,659.8,63.4,2020-01-25 02:38:56
0,98.28,318,659.8,60.7,2020-01-25 02:39:00
0,98.32,320,659.8,61.5,2020-01-25 02:39:04
0,98.32,315,659.8,61,2020-01-25 02:39:08
0,98.4,320,659.8,60.1,2020-01-25 02:39:12
0,98.48,311,659.8,59.4,2020-01-25 02:39:17
0,98.4,320,659.8,60.1,2020-01-25 02:39:21
0,98.36,320,659.8,60.4,2020-01-25 02:39:25
0,98.2,319,659.8,60.5,2020-01-25 02:39:29
0,98.24,318,659.8,60.2,2020-01-25 02:39:33
1,98.36,316,659.8,60.2,2020-01-25 02:39:38
0,98.32,318,659.8,60.7,2020-01-25 02:39:42
0,98.48,319,659.8,60.5,2020-01-25 02:39:46
0,98.48,319,659.8,60.9,2020-01-25 02:39:50
0,98.96,316,659.8,61.3,2020-01-25 02:39:55
0,98.88,320,659.8,60.9,2020-01-25 02:39:59
0,98.92,317,659.8,60.2,2020-01-25 02:40:04
0,98.88,317,659.8,60.5,2020-01-25 02:40:09
0,98.96,319,659.8,60.2,2020-01-25 02:40:13
0,99,321,659.8,60.1,2020-01-25 02:40:17
0,98.72,314,659.8,60.4,2020-01-25 02:40:21
0,98.8,323,659.8,60.7,2020-01-25 02:40:25
0,98.76,319,659.8,63,2020-01-25 02:40:30
0,98.72,317,659.8,59.7,2020-01-25 02:40:34
0,98.96,319,659.8,60.9,2020-01-25 02:40:38
0,98.88,313,659.8,61.3,2020-01-25 02:40:42
0,98.72,311,659.8,60.1,2020-01-25 02:40:47
0,98.64,310,659.8,59.9,2020-01-25 02:40:51
0,98.56,318,659.8,62.5,2020-01-25 02:40:55
0,98.76,318,659.8,60.5,2020-01-25 02:40:59
0,98.68,318,659.8,61.5,2020-01-25 02:41:03
0,98.68,318,659.8,61.7,2020-01-25 02:41:08
0,98.64,325,659.8,60.9,2020-01-25 02:41:12
0,98.12,317,659.8,60.4,2020-01-25 02:41:16
0,98.12,315,659.8,60.2,2020-01-25 02:41:20
0,98.16,317,659.8,60.2,2020-01-25 02:41:24
0,98.6,320,659.8,60.1,2020-01-25 02:41:29
0,98.84,318,659.8,59.4,2020-01-25 02:41:33
0,98.72,320,659.8,59.2,2020-01-25 02:41:37
0,98.72,317,659.8,60.1,2020-01-25 02:41:41
0,98.64,310,659.8,58.3,2020-01-25 02:41:46
0,98.64,320,659.8,61.2,2020-01-25 02:41:50
0,98.64,319,659.8,60.9,2020-01-25 02:41:54
0,98.84,319,659.8,62.1,2020-01-25 02:41:58
0,98.88,319,659.8,60.1,2020-01-25 02:42:02
0,98.72,320,659.8,60.4,2020-01-25 02:42:07
0,98.64,319,659.8,62.3,2020-01-25 02:42:11
0,98.72,320,659.8,60.7,2020-01-25 02:42:15
0,98.96,309,659.8,60.4,2020-01-25 02:42:19
0,98.92,318,659.8,59.7,2020-01-25 02:42:23
0,98.92,318,659.8,59.7,2020-01-25 02:42:28
0,98.88,317,659.8,59.6,2020-01-25 02:42:32
0,98.76,317,659.8,60.4,2020-01-25 02:42:36
0,98.88,319,659.8,60.1,2020-01-25 02:42:40
1,98.88,313,659.8,60.9,2020-01-25 02:42:45
0,98.84,314,659.8,60.9,2020-01-25 02:42:49
1,98.64,317,659.8,60.1,2020-01-25 02:42:53
0,98.72,314,659.8,60.2,2020-01-25 02:42:57
0,98.56,324,659.8,61,2020-01-25 02:43:02
0,98.8,323,659.8,60.5,2020-01-25 02:43:06
0,98.88,317,659.8,60.7,2020-01-25 02:43:10
0,98.8,320,659.8,61.8,2020-01-25 02:43:14
0,98.8,317,659.8,60.2,2020-01-25 02:43:18
0,98.8,323,659.8,62.6,2020-01-25 02:43:23
0,98.76,319,659.8,61.8,2020-01-25 02:43:27
0,98.84,318,659.8,62.3,2020-01-25 02:43:31
0,98.84,320,659.8,62,2020-01-25 02:43:35
0,98.76,319,659.8,60.5,2020-01-25 02:43:39
0,98.72,319,659.8,61,2020-01-25 02:43:44
0,98.76,314,659.8,61.3,2020-01-25 02:43:48
0,98.76,319,659.8,61.2,2020-01-25 02:43:52
0,98.8,322,659.8,60.2,2020-01-25 02:43:56
0,98.88,320,659.8,61.3,2020-01-25 02:44:03
0,98.84,318,659.8,60.1,2020-01-25 02:44:07
0,98.88,317,659.8,61,2020-01-25 02:44:11
0,98.96,321,659.8,60.2,2020-01-25 02:44:15
0,99,314,659.8,63.9,2020-01-25 02:44:19
0,98.76,321,659.8,60.2,2020-01-25 02:44:24
0,98.68,318,659.8,60.9,2020-01-25 02:44:28
0,98.52,318,659.8,61.7,2020-01-25 02:44:32
0,98.48,318,659.8,61.5,2020-01-25 02:44:36
0,98.52,318,659.8,61.3,2020-01-25 02:44:41
0,98.68,320,659.8,60.2,2020-01-25 02:44:45
0,98.64,315,659.8,64.4,2020-01-25 02:44:49
0,98.68,320,659.8,61.3,2020-01-25 02:44:53
0,98.68,320,659.8,60.2,2020-01-25 02:44:57
0,98.8,318,659.8,60.2,2020-01-25 02:45:02
0,98.84,315,659.8,61.5,2020-01-25 02:45:06
0,98.84,320,659.8,60.2,2020-01-25 02:45:10
0,98.72,320,659.8,60.2,2020-01-25 02:45:14
0,98.68,317,659.8,60.1,2020-01-25 02:45:19
0,98.6,317,659.8,61,2020-01-25 02:45:23
0,98.56,323,659.8,60.1,2020-01-25 02:45:27
0,98.6,317,659.8,60.4,2020-01-25 02:45:31
0,98.6,310,659.8,64.6,2020-01-25 02:45:35
0,98.64,309,659.8,60.9,2020-01-25 02:45:40
0,98.72,319,659.8,60.2,2020-01-25 02:45:44
0,98.52,317,659.8,60.1,2020-01-25 02:45:48
0,98.72,317,659.8,61.7,2020-01-25 02:45:52
0,98.76,319,659.8,60.1,2020-01-25 02:45:56
0,98.76,319,659.8,62.3,2020-01-25 02:46:01
0,98.68,310,659.8,60.1,2020-01-25 02:46:05
0,98.72,320,659.8,60.2,2020-01-25 02:46:09
0,98.68,317,659.8,60.4,2020-01-25 02:46:13
1,98.8,320,659.8,60.1,2020-01-25 02:46:17
1,98.84,318,659.8,61,2020-01-25 02:46:25
0,98.88,317,659.8,60.2,2020-01-25 02:46:29
0,98.92,319,659.8,61.8,2020-01-25 02:46:33
0,98.84,315,659.8,60.4,2020-01-25 02:46:37
0,98.96,322,659.8,59.7,2020-01-25 02:46:41
0,98.8,319,659.8,62.8,2020-01-25 02:46:46
0,98.88,317,659.8,59.4,2020-01-25 02:46:50
0,98.92,321,659.8,60.2,2020-01-25 02:46:54
0,98.64,319,659.8,60.9,2020-01-25 02:46:58
0,98.6,321,659.8,60.1,2020-01-25 02:47:03
0,98.64,317,659.8,60.4,2020-01-25 02:47:07
0,98.6,320,659.8,59.6,2020-01-25 02:47:11
0,98.76,317,659.8,59.2,2020-01-25 02:47:15
0,98.84,311,659.8,60.1,2020-01-25 02:47:19
0,98.84,318,659.8,58.6,2020-01-25 02:47:24
0,98.72,320,659.8,61.3,2020-01-25 02:47:28
0,98.72,320,659.8,61.5,2020-01-25 02:47:32
0,98.76,321,659.8,60.9,2020-01-25 02:47:36
0,98.84,322,659.8,61.7,2020-01-25 02:47:41
0,98.68,320,659.8,60.2,2020-01-25 02:47:45
0,98.64,320,659.8,59.7,2020-01-25 02:47:49
0,98.6,326,659.8,59.7,2020-01-25 02:47:53
0,98.72,320,659.8,59.6,2020-01-25 02:47:58
0,98.64,320,659.8,60.1,2020-01-25 02:48:02
0,98.92,320,659.8,61.2,2020-01-25 02:48:06
0,98.88,320,659.8,60.1,2020-01-25 02:48:10
0,98.76,320,659.8,60.4,2020-01-25 02:48:14
0,98.64,320,659.8,59.9,2020-01-25 02:48:19
0,98.72,320,659.8,61,2020-01-25 02:48:23
0,98.52,327,659.8,60.1,2020-01-25 02:48:27
0,98.4,319,659.8,62.1,2020-01-25 02:48:31
0,98.36,326,659.8,60.7,2020-01-25 02:48:36
0,98.24,320,659.8,59.9,2020-01-25 02:48:40
0,98.28,319,659.8,61.5,2020-01-25 02:48:44
0,98.36,323,659.8,59.6,2020-01-25 02:48:48
0,98.52,331,659.8,61.2,2020-01-25 02:48:53
0,98.52,320,659.8,60.1,2020-01-25 02:48:57
0,98.64,320,659.8,59.7,2020-01-25 02:49:01
0,98.52,318,659.8,60.4,2020-01-25 02:49:05
0,98.28,320,659.8,60.1,2020-01-25 02:49:10
0,98.32,320,659.8,59.7,2020-01-25 02:49:14
0,98.32,321,659.8,62,2020-01-25 02:49:18
0,98.32,325,659.8,61.5,2020-01-25 02:49:22
0,98.4,319,659.8,61.3,2020-01-25 02:49:26
0,98.32,320,659.8,60.1,2020-01-25 02:49:31
0,98.4,320,659.8,60.1,2020-01-25 02:49:35
0,98.32,319,659.8,60.4,2020-01-25 02:49:39
0,98.48,318,659.8,60.4,2020-01-25 02:49:43
0,98.44,317,659.8,59.7,2020-01-25 02:49:47
0,98.52,322,659.8,60.1,2020-01-25 02:49:52
0,98.4,307,659.8,61.7,2020-01-25 02:49:56
0,98.52,316,659.8,62.1,2020-01-25 02:50:00
0,98.48,319,659.8,60.2,2020-01-25 02:50:05
0,98.52,315,659.8,60.1,2020-01-25 02:50:09
0,98.44,319,659.8,60.1,2020-01-25 02:50:14
0,98.44,320,659.8,60.4,2020-01-25 02:50:19
0,98.48,320,659.8,60.2,2020-01-25 02:50:23
0,98.44,325,659.8,59.9,2020-01-25 02:50:28
0,98.32,318,659.8,61.3,2020-01-25 02:50:33
0,98.4,323,659.8,60.9,2020-01-25 02:50:37
0,98.36,320,659.8,60.4,2020-01-25 02:50:41
0,98.64,320,659.8,59.9,2020-01-25 02:50:46
0,98.68,320,659.8,60.9,2020-01-25 02:50:50
0,98.56,318,659.8,60.4,2020-01-25 02:50:54
0,98.48,319,659.8,59.6,2020-01-25 02:50:58
0,98.44,320,659.8,61,2020-01-25 02:51:02
0,98.6,320,659.8,60.1,2020-01-25 02:51:07
0,98.6,319,659.8,60.2,2020-01-25 02:51:11
0,98.48,319,659.8,60.1,2020-01-25 02:51:15
0,98.48,326,659.8,61.3,2020-01-25 02:51:19
0,98.48,322,659.8,60.2,2020-01-25 02:51:23
0,98.48,320,659.8,60.1,2020-01-25 02:51:28
0,98.68,323,659.8,60.1,2020-01-25 02:51:32
0,98.56,323,659.8,60.5,2020-01-25 02:51:36
0,98.64,322,659.8,60.1,2020-01-25 02:51:40
0,98.64,321,659.8,59.7,2020-01-25 02:51:44
0,98.72,320,659.8,60.7,2020-01-25 02:51:49
0,98.72,321,659.8,60.9,2020-01-25 02:51:53
0,98.76,320,659.8,61.2,2020-01-25 02:51:57
0,98.6,316,659.8,63.3,2020-01-25 02:52:01
0,98.56,321,659.8,61.2,2020-01-25 02:52:05
0,98.56,320,659.8,60.7,2020-01-25 02:52:10
0,98.44,323,659.8,61.2,2020-01-25 02:52:14
0,98.56,323,659.8,59.9,2020-01-25 02:52:18
0,98.52,322,659.8,60.4,2020-01-25 02:52:22
0,98.52,319,659.8,60.1,2020-01-25 02:52:26
0,98.6,326,659.8,60.9,2020-01-25 02:52:31
0,98.56,320,659.8,60.2,2020-01-25 02:52:35
0,98.64,317,659.8,59.2,2020-01-25 02:52:39
0,98.6,324,659.8,60.5,2020-01-25 02:52:43
0,98.64,321,659.8,60.2,2020-01-25 02:52:47
0,98.6,319,659.8,60.2,2020-01-25 02:52:52
0,98.64,320,659.8,60.1,2020-01-25 02:52:56
0,98.52,314,659.8,61.5,2020-01-25 02:53:00
0,98.64,317,659.8,60.1,2020-01-25 02:53:04
0,98.64,320,659.8,60.2,2020-01-25 02:53:08
0,98.56,320,659.8,61.5,2020-01-25 02:53:13
0,98.56,321,659.8,61,2020-01-25 02:53:17
0,98.64,320,659.8,63,2020-01-25 02:53:21
0,98.72,322,659.8,60.4,2020-01-25 02:53:25
0,98.64,322,659.8,59.7,2020-01-25 02:53:29
0,98.72,320,659.8,61.5,2020-01-25 02:53:34
0,98.76,321,659.8,61,2020-01-25 02:53:38
0,98.68,323,659.8,57.5,2020-01-25 02:53:42
0,98.64,330,659.8,61.3,2020-01-25 02:53:47
0,98.68,327,659.8,61,2020-01-25 02:53:51
0,98.6,320,659.8,59.7,2020-01-25 02:53:55
0,98.64,321,659.8,60.4,2020-01-25 02:53:59
0,98.52,320,659.8,59.7,2020-01-25 02:54:03
0,98.52,327,659.8,61.5,2020-01-25 02:54:08
0,98.68,320,659.8,61.2,2020-01-25 02:54:12
0,98.64,320,659.8,60.9,2020-01-25 02:54:16
0,98.6,320,659.8,62.5,2020-01-25 02:54:20
0,98.72,320,659.8,60.2,2020-01-25 02:54:24
0,98.6,325,659.8,61,2020-01-25 02:54:29
0,98.52,325,659.8,61,2020-01-25 02:54:33
0,98.6,321,659.8,60.4,2020-01-25 02:54:37
0,98.44,321,659.8,61,2020-01-25 02:54:42
0,98.52,321,659.8,61.5,2020-01-25 02:54:46
